snapped_at,price,market_cap,total_volume
2018-07-19,1.0055620764647937,0.0,118707.48703630242
2018-07-20,0.9340527367352014,0.0,70355.62767623895
2018-07-21,0.9764303299247902,0.0,45189.75411870157
2018-07-22,1.0022137291626585,0.0,65506.28370276636
2018-07-23,0.9453680370584744,0.0,850.0147002768012
2018-07-24,0.8201605116729733,0.0,27380.58901063292
2018-07-25,0.8375423465443406,0.0,1539.5494682631368
2018-07-26,0.8375423465443406,0.0,1539.5494682631368
2018-07-27,0.7634105193468278,0.0,9630.745113714189
2018-07-28,0.7736055090816442,0.0,4878.230925703257
2018-07-29,0.7003321347380045,0.0,186.7552359301345
2018-07-30,0.6950897039684247,0.0,185.35725439157991
2018-07-31,0.6950897039684247,0.0,185.35725439157991
2018-08-01,0.6950897039684247,0.0,185.35725439157991
2018-08-02,0.6199608005531901,0.0,6509.298292155611
2018-08-03,0.6218263459027953,0.0,6528.885645335503
2018-08-04,0.6218263459027953,0.0,6528.885645335503
2018-08-05,0.6218263459027953,0.0,6528.885645335503
2018-08-06,0.6218263459027953,0.0,6528.885645335503
2018-08-07,0.5834893489776432,0.0,763.2007419383822
2018-08-08,0.5321939959058146,0.0,86.74762133264778
2018-08-09,0.0548572515425067,0.0,2.9672645072507757
2018-08-10,0.3649715298514606,0.0,58.91977174482649
2018-08-11,0.3657774353945731,0.0,59.04987441521122
2018-08-12,0.3657774353945731,0.0,59.04987441521122
2018-08-13,0.3657774353945731,0.0,59.04987441521122
2018-08-14,0.3657774353945731,0.0,59.04987441521122
2018-08-15,0.3657774353945731,0.0,59.04987441521122
2018-08-16,0.5604209163621986,0.0,137.30312450873865
2018-08-17,0.5602606009196063,0.0,137.26384722530352
2018-08-18,0.5602606009196063,0.0,0.0
2018-08-19,0.5602606009196063,0.0,0.0
2018-08-20,0.5602606009196063,0.0,0.0
2018-08-21,0.5602606009196063,0.0,0.0
2018-08-22,0.5602606009196063,0.0,0.0
2018-08-23,0.5602606009196063,0.0,0.0
2018-08-24,0.2204008887978832,0.0,99.74528743703644
2018-08-25,0.2213722610583727,0.0,0.0
2018-08-26,0.3794170907106009,0.0,1611.516377140082
2018-08-27,0.3559165842325534,0.0,88.6232294739058
2018-08-28,0.0088471780677827,0.0,2.0668741836298263
2018-08-29,0.4103016210862609,0.0,984.9558574405884
2018-08-30,0.4049139793229659,0.0,0.0
2018-08-31,0.4049139793229659,0.0,0.0
2018-09-01,0.4049139793229659,0.0,0.0
2018-09-02,0.4049139793229659,0.0,0.0
2018-09-03,0.4049139793229659,0.0,0.0
2018-09-04,0.4049139793229659,0.0,0.0
2018-09-05,0.4174347192071236,0.0,71.56500826086928
2018-09-06,0.3645050173502585,0.0,0.0
2018-09-07,0.3645050173502585,0.0,0.0
2018-09-08,0.3645050173502585,0.0,0.0
2018-09-09,0.2918769480242959,0.0,301.1380464277138
2018-09-10,0.3324704825487048,0.0,0.0
2018-09-11,0.3324704825487048,0.0,0.0
2018-09-12,0.3324704825487048,0.0,0.0
2018-09-13,0.3324704825487048,0.0,0.0
2018-09-14,0.3154220968936079,0.0,10605.076879798607
2018-09-15,0.3240683778693945,0.0,0.0
2018-09-16,0.3240683778693945,0.0,0.0
2018-09-17,0.3240683778693945,0.0,0.0
2018-09-18,0.3240683778693945,0.0,0.0
2018-09-19,0.3240683778693945,0.0,0.0
2018-09-20,0.3240683778693945,0.0,0.0
2018-09-21,0.3240683778693945,0.0,0.0
2018-09-22,0.2676186936661473,0.0,0.0
2018-09-23,0.2676186936661473,0.0,0.0
2018-09-24,0.3618240376152646,0.0,194.87809126991945
2018-09-25,0.3744506273103108,0.0,2093.178597885997
2018-09-26,0.5458121602388702,0.0,28284.943510425583
2018-09-27,0.4248618740192155,0.0,227.09827678551176
2018-09-28,0.4574534669096344,0.0,10415.312946990633
2018-09-29,0.2200196093270621,0.0,89.37829403519056
2018-09-30,0.5796509899042923,0.0,28.982549495214617
2018-10-01,0.5812950395131872,0.0,0.0
2018-10-02,0.4578290765269364,0.0,627.352867494878
2018-10-03,0.4496389544069001,0.0,0.0
2018-10-04,0.4496389544069001,0.0,0.0
2018-10-05,0.4496389544069001,0.0,0.0
2018-10-06,0.4496389544069001,0.0,0.0
2018-10-07,0.4496389544069001,0.0,0.0
2018-10-08,0.4496389544069001,0.0,0.0
2018-10-09,0.4543080006431342,0.0,63.60312009003879
2018-10-10,0.4555275305680386,0.0,0.0
2018-10-11,0.4470592203538271,0.0,1890.496639189269
2018-10-12,0.512569521270944,0.0,18.452502765753984
2018-10-13,0.3751496821503828,0.0,18.389690300312417
2018-10-14,0.3816721857003718,0.0,1591.4922677828886
2018-10-15,0.4317778775301575,0.0,329.0320137916359
2018-10-16,0.5788557353461072,0.0,32781.05522701468
2018-10-17,0.4978435506162119,0.0,99713.00249408424
2018-10-18,0.5268794409891502,0.0,5609.130528743881
2018-10-19,0.5488687446256781,0.0,61367.87330005554
2018-10-20,0.5506849869304368,0.0,1895.7449047995967
2018-10-21,0.5945798105435468,0.0,119404.69731724836
2018-10-22,0.598663851973414,0.0,15147.691922887672
2018-10-23,0.5998078717727671,0.0,0.0
2018-10-24,0.5998078717727671,0.0,0.0
2018-10-25,0.6128967749024707,0.0,0.0
2018-10-26,0.5481086310745529,0.0,51017.511770839
2018-10-27,0.6105947125214436,0.0,16301.219802193747
