,Date,Timestamp,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido
,,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,,terra,moonriver,moonbeam,ethereum,solana,Total,terra,moonriver,moonbeam,ethereum,ethereum,ethereum,solana,Total,Total,Total,Total,Total,Total,Total,terra,moonriver,moonbeam,ethereum,ethereum,ethereum,solana,Total,Total,Total,Total,Total,Total,Total
,,,TVL,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,,terra-luna,kusama,polkadot,ethereum,WETH,MATIC,solana,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot,terra-luna,kusama,polkadot,ethereum,WETH,MATIC,solana,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot
,24/08/2023,1692835200,0,270671.29415827757,1565646.1525320557,14115933749.980291,57063498.612869956,14174833566.039852,,270671.29415827757,1565646.1525320557,,14041777006.12816,74156743.85213047,57063498.612869956,,,14041777006.12816,57063498.612869956,270671.29415827757,74156743.85213047,1565646.1525320557,,13479.646123420198,347921.3672293457,,8335080.672734059,133243393.4215022,2624815.943554276,,,8335080.672734059,2624815.943554276,13479.646123420198,133243393.4215022,347921.3672293457
,25/08/2023,1692921600,0,254829.90000378442,1533637.234731719,13951774288.24139,54498990.11484004,14008061745.490965,,254829.90000378442,1533637.234731719,,13880574189.568438,71200098.67295279,54498990.11484004,,,13880574189.568438,54498990.11484004,254829.90000378442,71200098.67295279,1533637.234731719,,13419.162717418876,347763.5452906392,,8367538.062023582,131221442.64682272,2621404.045927852,,,8367538.062023582,2621404.045927852,13419.162717418876,131221442.64682272,347763.5452906392
,26/08/2023,1693008000,0,255366.66651248123,1557869.310801585,13904980776.219645,53210393.727027826,13960004405.923986,,255366.66651248123,1557869.310801585,,13833477014.57099,71503761.64865537,53210393.727027826,,,13833477014.57099,53210393.727027826,255366.66651248123,71503761.64865537,1557869.310801585,,13419.162717418876,347738.6854467823,,8379050.379519182,131258327.85440704,2623786.672930366,,,8379050.379519182,2623786.672930366,13419.162717418876,131258327.85440704,347738.6854467823
,27/08/2023,1693094400,0,256171.81627552633,1564112.3386542294,13892071393.323006,51753255.850676686,13945644933.328611,,256171.81627552633,1564112.3386542294,,13820583631.996504,71487761.32650183,51753255.850676686,,,13820583631.996504,51753255.850676686,256171.81627552633,71487761.32650183,1564112.3386542294,,13419.162717418876,347580.5197009399,,8395599.258883653,130477595.67379366,2554454.879105463,,,8395599.258883653,2554454.879105463,13419.162717418876,130477595.67379366,347580.5197009399
,28/08/2023,1693180800,0,258721.45719183594,1557853.4758494322,13996170119.260685,53009030.060318746,14050995724.254045,,258721.45719183594,1557853.4758494322,,13924587030.980732,71583088.27995291,53009030.060318746,,,13924587030.980732,53009030.060318746,258721.45719183594,71583088.27995291,1557853.4758494322,,13419.162717418876,346960.6850444169,,8397411.066807823,128874044.97246002,2553421.486527878,,,8397411.066807823,2553421.486527878,13419.162717418876,128874044.97246002,346960.6850444169
,29/08/2023,1693267200,0,261673.6729896681,1596258.0799339078,14065820510.02836,52591486.86716666,14120269928.64845,,261673.6729896681,1596258.0799339078,,13994914679.896528,70905830.13183182,52591486.86716666,,,13994914679.896528,52591486.86716666,261673.6729896681,70905830.13183182,1596258.0799339078,,13419.162717418876,346259.8871873986,,8458032.720243515,126118036.29878771,2557951.695873865,,,8458032.720243515,2557951.695873865,13419.162717418876,126118036.29878771,346259.8871873986
,30/08/2023,1693353600,0,267309.72133098403,1446355.3886733,14818178497.479204,55614461.65821235,14875506624.247421,,267309.72133098403,1446355.3886733,,14731945064.194519,86233433.2846849,55614461.65821235,,,14731945064.194519,55614461.65821235,267309.72133098403,86233433.2846849,1446355.3886733,,13419.162717418876,309050.2967250641,,8512426.076014953,145127464.54369873,2547616.20055943,,,8512426.076014953,2547616.20055943,13419.162717418876,145127464.54369873,309050.2967250641
,31/08/2023,1693440000,0,260734.33159944875,1399913.9977060277,14632852178.141148,53103259.492402494,14687616085.962856,,260734.33159944875,1399913.9977060277,,14549457125.38975,83395052.75139837,53103259.492402494,,,14549457125.38975,53103259.492402494,260734.33159944875,83395052.75139837,1399913.9977060277,,13419.162717418876,309031.7875730745,,8517868.946022065,145070195.7892328,2550588.832488112,,,8517868.946022065,2550588.832488112,13419.162717418876,145070195.7892328,309031.7875730745
,01/09/2023,1693526400,0,254024.75024073932,1323308.0979174823,14161203291.62831,51334583.492124975,14214115207.968592,,254024.75024073932,1323308.0979174823,,14081172933.180122,80030358.44818597,51334583.492124975,,,14081172933.180122,51334583.492124975,254024.75024073932,80030358.44818597,1323308.0979174823,,13419.162717418876,308463.4260879912,,8526138.146555087,145119239.95101538,2584822.935152315,,,8526138.146555087,2584822.935152315,13419.162717418876,145119239.95101538,308463.4260879912
,02/09/2023,1693612800,0,253219.45939440047,1300653.800531692,14018954976.970217,50191715.60652828,14070700565.836672,,253219.45939440047,1300653.800531692,,13940723109.632172,78231867.33804488,50191715.60652828,,,13940723109.632172,50191715.60652828,253219.45939440047,78231867.33804488,1300653.800531692,,13412.04763741528,308211.8010738607,,8532176.454882288,144466646.48535958,2587201.835388056,,,8532176.454882288,2587201.835388056,13412.04763741528,144466646.48535958,308211.8010738607
,03/09/2023,1693699200,0,255901.86892188352,1312982.2725746466,14038986031.602114,50563279.03674077,14091118194.780352,,255901.86892188352,1312982.2725746466,,13960943519.892412,78042511.70970199,50563279.03674077,,,13960943519.892412,50563279.03674077,255901.86892188352,78042511.70970199,1312982.2725746466,,13412.04763741528,308211.8010738607,,8538333.376078634,144538426.6667074,2594319.088596243,,,8538333.376078634,2594319.088596243,13412.04763741528,144538426.6667074,308211.8010738607
,04/09/2023,1693785600,0,253713.46324284308,1308320.2370036945,14013865167.914555,50897691.03192213,14066324892.646723,,253713.46324284308,1308320.2370036945,,13935488941.846762,78376226.0677938,50897691.03192213,,,13935488941.846762,50897691.03192213,253713.46324284308,78376226.0677938,1308320.2370036945,,13381.511774411554,307840.0557655752,,8536025.81351062,144437960.49933526,2595496.73798685,,,8536025.81351062,2595496.73798685,13381.511774411554,144437960.49933526,307840.0557655752
,05/09/2023,1693872000,0,252776.75741863425,1311059.3020187682,13981701011.684013,50357914.61514964,14033622762.3586,,252776.75741863425,1311059.3020187682,,13901418363.004955,80282648.6790576,50357914.61514964,,,13901418363.004955,50357914.61514964,252776.75741863425,80282648.6790576,1311059.3020187682,,13381.511774411554,307760.3995349221,,8556193.290539265,144643256.92259032,2591760.916888813,,,8556193.290539265,2591760.916888813,13381.511774411554,144643256.92259032,307760.3995349221
,06/09/2023,1693958400,0,256122.13536223717,1307968.551101746,14082196584.304106,52106150.42482632,14135866825.415396,,256122.13536223717,1307968.551101746,,14001416111.422108,80780472.88199887,52106150.42482632,,,14001416111.422108,52106150.42482632,256122.13536223717,80780472.88199887,1307968.551101746,,13381.511774411554,307757.3061415873,,8570161.783038983,145043923.88739654,2576960.950782706,,,8570161.783038983,2576960.950782706,13381.511774411554,145043923.88739654,307757.3061415873
,07/09/2023,1694044800,0,253406.33251648213,1314123.6972245777,14089082773.497005,48907148.710371904,14139557452.237118,,253406.33251648213,1314123.6972245777,,14008006623.525867,81076149.97113883,48907148.710371904,,,14008006623.525867,48907148.710371904,253406.33251648213,81076149.97113883,1314123.6972245777,,13351.229321205592,307757.3061415873,,8569841.991181698,145092861.64187285,2493990.245301984,,,8569841.991181698,2493990.245301984,13351.229321205592,145092861.64187285,307757.3061415873
,08/09/2023,1694131200,0,257678.72589926794,1323258.0466930675,14244332943.98514,49865379.85962762,14295779260.61736,,257678.72589926794,1323258.0466930675,,14164517374.486586,79815569.4985542,49865379.85962762,,,14164517374.486586,49865379.85962762,257678.72589926794,79815569.4985542,1323258.0466930675,,13351.229321205592,307734.4294635041,,8595026.289289732,143970593.6971114,2498265.52402944,,,8595026.289289732,2498265.52402944,13351.229321205592,143970593.6971114,307734.4294635041
,09/09/2023,1694217600,0,253940.38168933036,1304793.9809252576,14124166056.904972,48853859.05726387,14174578650.32485,,253940.38168933036,1304793.9809252576,,14046184586.275581,77981470.6293905,48853859.05726387,,,14046184586.275581,48853859.05726387,253940.38168933036,77981470.6293905,1304793.9809252576,,13351.229321205592,307734.4294635041,,8595933.163780535,143994413.5900068,2497641.056097335,,,8595933.163780535,2497641.056097335,13351.229321205592,143994413.5900068,307734.4294635041
,10/09/2023,1694304000,0,254741.45544860268,1295294.6826228732,14106249580.655327,48214738.23664646,14156014355.030045,,254741.45544860268,1295294.6826228732,,14028972629.04232,77276951.6130065,48214738.23664646,,,14028972629.04232,48214738.23664646,254741.45544860268,77276951.6130065,1295294.6826228732,,13351.229321205592,307670.9459911813,,8597290.477967337,143777492.60061195,2495586.865250852,,,8597290.477967337,2495586.865250852,13351.229321205592,143777492.60061195,307670.9459911813
,11/09/2023,1694390400,0,247798.81620157577,1271183.6743503166,13992737330.324785,45333006.624426864,14039589319.439764,,247798.81620157577,1271183.6743503166,,13917363300.5282,75374029.79658557,45333006.624426864,,,13917363300.5282,45333006.624426864,247798.81620157577,75374029.79658557,1271183.6743503166,,13351.229321205592,307049.1967029751,,8603392.122280454,143880362.14716277,2500441.622968939,,,8603392.122280454,2500441.622968939,13351.229321205592,143880362.14716277,307049.1967029751
,12/09/2023,1694476800,0,236582.42469894182,1217090.8944469062,13473928153.903454,46542753.59849259,13521924580.821093,,236582.42469894182,1217090.8944469062,,13401612512.525213,72315641.37824085,46542753.59849259,,,13401612512.525213,46542753.59849259,236582.42469894182,72315641.37824085,1217090.8944469062,,13351.152635380464,305801.732273092,,8644528.486438246,143972178.12502533,2631020.55390009,,,8644528.486438246,2631020.55390009,13351.152635380464,143972178.12502533,305801.732273092
,13/09/2023,1694563200,0,237917.53996247987,1222070.871520941,13828797192.222198,47497031.296787955,13877754211.93047,,237917.53996247987,1222070.871520941,,13755628912.141945,73168280.08025302,47497031.296787955,,,13755628912.141945,47497031.296787955,237917.53996247987,73168280.08025302,1222070.871520941,,13351.152635380464,305517.7178802352,,8627951.221620604,143994914.8551319,2631414.476276341,,,8627951.221620604,2631414.476276341,13351.152635380464,143994914.8551319,305517.7178802352
,14/09/2023,1694649600,0,240721.28127659246,1224472.457595266,13931333485.378632,48885519.238274954,13981684198.355778,,240721.28127659246,1224472.457595266,,13857170453.462639,74163031.91599233,48885519.238274954,,,13857170453.462639,48885519.238274954,240721.28127659246,74163031.91599233,1224472.457595266,,13351.15259437562,305354.7275798668,,8629610.998749908,143747420.97896275,2622613.693040502,,,8629610.998749908,2622613.693040502,13351.15259437562,143747420.97896275,305354.7275798668
,15/09/2023,1694736000,0,244860.13858084887,1239740.1939742593,14109138368.583258,49358659.55023285,14159981628.466045,,244860.13858084887,1239740.1939742593,,14033806106.30618,75332262.2770793,49358659.55023285,,,14033806106.30618,49358659.55023285,244860.13858084887,75332262.2770793,1239740.1939742593,,13351.15259437562,305354.7275798668,,8640495.327705612,143785811.33966884,2615721.22682739,,,8640495.327705612,2615721.22682739,13351.15259437562,143785811.33966884,305354.7275798668
,16/09/2023,1694822400,0,256342.1298120119,1260336.6432671947,14322751503.373726,50214281.14494393,14374482463.29175,,256342.1298120119,1260336.6432671947,,14246429999.421432,76321503.95229332,50214281.14494393,,,14246429999.421432,50214281.14494393,256342.1298120119,76321503.95229332,1260336.6432671947,,13351.15259437562,302965.5392469218,,8646829.61138477,143821297.17826617,2613965.70249578,,,8646829.61138477,2613965.70249578,13351.15259437562,143821297.17826617,302965.5392469218
,17/09/2023,1694908800,0,254873.50302663058,1260336.6432671573,14146399904.607859,49455663.199119925,14197370777.953272,,254873.50302663058,1260336.6432671573,,14070933848.554806,75466056.05305286,49455663.199119925,,,14070933848.554806,49455663.199119925,254873.50302663058,75466056.05305286,1260336.6432671573,,13351.15259437562,302965.5392469128,,8645522.597634962,143909885.34100598,2608421.054805903,,,8645522.597634962,2608421.054805903,13351.15259437562,143909885.34100598,302965.5392469128
,18/09/2023,1694995200,0,247075.48922536502,1220951.1231650587,14061708871.414711,51070999.20621476,14114247897.233316,,247075.48922536502,1220951.1231650587,,13987789107.744286,73919763.67042455,51070999.20621476,,,13987789107.744286,51070999.20621476,247075.48922536502,73919763.67042455,1220951.1231650587,,13341.009137438716,302965.5392469128,,8652436.926040148,143822003.4952138,2733993.533523274,,,8652436.926040148,2733993.533523274,13341.009137438716,143822003.4952138,302965.5392469128
,19/09/2023,1695081600,0,253745.99379408438,1239129.0555198733,14233812972.90671,55615144.79215484,14290920992.748178,,253745.99379408438,1239129.0555198733,,14158103748.915754,75709223.9909554,55615144.79215484,,,14158103748.915754,55615144.79215484,253745.99379408438,75709223.9909554,1239129.0555198733,,13341.009137438716,302965.5392469128,,8682597.3696766,143801839.73833036,2833170.901281449,,,8682597.3696766,2833170.901281449,13341.009137438716,143801839.73833036,302965.5392469128
,20/09/2023,1695168000,0,253502.62195378463,1254145.442226852,14337817257.743076,56465829.4202215,14395790735.227478,,253502.62195378463,1254145.442226852,,14259451923.294436,78365334.44864021,56465829.4202215,,,14259451923.294436,56465829.4202215,253502.62195378463,78365334.44864021,1254145.442226852,,13155.29953055447,302933.6816973073,,8696219.452772368,144002305.14547214,2830367.389484787,,,8696219.452772368,2830367.389484787,13155.29953055447,144002305.14547214,302933.6816973073
,21/09/2023,1695254400,0,261790.46065803393,1257174.7790438253,14178108458.683477,54293336.38537985,14233920760.30856,,261790.46065803393,1257174.7790438253,,14100066677.039925,78041781.64355184,54293336.38537985,,,14100066677.039925,54293336.38537985,261790.46065803393,78041781.64355184,1257174.7790438253,,13155.29953055447,302933.6816973073,,8702240.771372803,144039552.09880963,2685130.385033623,,,8702240.771372803,2685130.385033623,13155.29953055447,144039552.09880963,302933.6816973073
,22/09/2023,1695340800,0,253765.7279443957,1214764.0636062021,13861890872.825008,51968915.767112225,13915328318.38367,,253765.7279443957,1214764.0636062021,,13784485370.4942,77405502.33080837,51968915.767112225,,,13784485370.4942,51968915.767112225,253765.7279443957,77405502.33080837,1214764.0636062021,,13155.29953055447,302933.6816973073,,8703700.312861374,149116542.1499928,2676051.275340485,,,8703700.312861374,2676051.275340485,13155.29953055447,149116542.1499928,302933.6816973073
,23/09/2023,1695427200,0,249687.58508992384,1220822.7372401485,13992785576.420677,55031793.410442516,14049287880.15345,,249687.58508992384,1220822.7372401485,,13914952579.816828,77832996.60384874,55031793.410442516,,,13914952579.816828,55031793.410442516,249687.58508992384,77832996.60384874,1220822.7372401485,,13155.29953055447,302933.6816973073,,8715420.10147679,148845590.5571861,2819251.711600539,,,8715420.10147679,2819251.711600539,13155.29953055447,148845590.5571861,302933.6816973073
,24/09/2023,1695513600,0,244820.1242636187,1217793.400423175,13972998792.728136,55048768.023743376,14029510174.276566,,244820.1242636187,1217793.400423175,,13895471584.583841,77527208.14429456,55048768.023743376,,,13895471584.583841,55048768.023743376,244820.1242636187,77527208.14429456,1217793.400423175,,13155.29953055447,302933.6816973072,,8723598.800009945,148891499.34759352,2815793.760805288,,,8723598.800009945,2815793.760805288,13155.29953055447,148891499.34759352,302933.6816973072
,25/09/2023,1695600000,0,241268.19339036898,1205676.0531552827,13804525917.507605,54362397.27647813,13860335259.030628,,241268.19339036898,1205676.0531552827,,13728390065.238966,76135852.2686391,54362397.27647813,,,13728390065.238966,54362397.27647813,241268.19339036898,76135852.2686391,1205676.0531552827,,13155.29953055447,302933.6816973072,,8727076.85892578,148915739.43340695,2822554.375725759,,,8727076.85892578,2822554.375725759,13155.29953055447,148915739.43340695,302933.6816973072
,26/09/2023,1695686400,0,248108.9491462573,1229678.1629355277,13925369228.188671,54562091.423965685,13981409106.724718,,248108.9491462573,1229678.1629355277,,13847924688.608662,77444539.58000866,54562091.423965685,,,13847924688.608662,54562091.423965685,248108.9491462573,77444539.58000866,1229678.1629355277,,13155.29953055447,302876.3948117064,,8728050.352079077,149180249.3768635,2822663.808792845,,,8728050.352079077,2822663.808792845,13155.29953055447,149180249.3768635,302876.3948117064
